formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag,B_site,is_semiconductor,B_site_encoded
NaZnO3,2.642558979633405,2.757716446627536,2.8728739136216666,,1.39,1.35,0.6,0.93,1.65,3.44,0.5,-0.62,1.461112979,0.7216115356724252,2.2500000000000004,20.935862830872345,10.818650851198976,1.79,2.2500000000000004,0.0417582696491363,1.1592464810192804,-3.43520910912956,0.2574442512930751,0,Zn,1,0.0
NaZnS3,3.183391590840257,3.323401871576774,3.4634121523132904,,1.39,1.35,1.0,0.93,1.65,2.58,0.5,-0.62,2.07710426,0.7191426412918502,1.35,36.641825427766,8.365640267022524,0.9300000000000002,1.35,0.0421286038062226,0.9312270738998788,-2.929976190655006,0.1431434522633621,0,Zn,1,0.0
NaZnSe3,3.386203820042827,3.5355339059327378,3.684863991822649,,1.39,1.35,1.15,0.93,1.65,2.55,0.5,-0.62,2.020604712,0.7184204896855323,1.173913043478261,44.115333275796544,12.24405868321979,0.8999999999999999,1.173913043478261,0.0422369265471702,0.9218420251970486,-2.740513846227049,0.1002806526272195,0,Zn,1,0.0
NaMgI3,3.9045364312496793,4.101219330881976,4.297902230514272,,1.39,1.5,1.4,0.93,1.31,2.66,0.5,-0.42,3.059046537,0.6802854894863681,1.0714285714285714,68.82385690830839,10.326955613520315,1.35,1.0714285714285714,0.0479571765770448,0.8698841529283214,-2.239791346870703,0.0007951888876345,0,Mg,1,0.0
NaMgBr3,3.566516049245397,3.747665940288702,3.928815831332007,,1.39,1.5,1.15,0.93,1.31,2.96,0.5,-0.42,3.3635883,0.6777551789486154,1.3043478260869563,52.51298741284109,9.075794699056654,1.65,1.3043478260869563,0.0483367231577076,0.8473816212439378,-2.555561920917299,0.0722331882812049,0,Mg,1,0.0
NaMgCl3,3.363703820042827,3.5355339059327378,3.707363991822649,,1.39,1.5,1.0,0.93,1.31,3.16,0.5,-0.42,3.61272528,0.6759940828143394,1.5,44.08978514057388,5.787146610057006,1.85,1.5,0.0486008875778491,0.860812362670712,-2.7450242653452563,0.1150959879173473,0,Mg,1,0.0
NaMgF3,2.687663056034262,2.8284271247461903,2.9691911934581188,,1.39,1.5,0.5,0.93,1.31,3.98,0.5,-0.42,3.401189824,0.6682159082212873,3.0,22.57137306353833,7.6726228245522385,2.67,3.0,0.0497676137668068,1.1943206890007108,-3.376565413438448,0.2579719867044885,0,Mg,1,0.0
NaMgO3,2.822871208835975,2.9698484809835,3.1168257531310246,,1.39,1.5,0.6,0.93,1.31,3.44,0.5,-0.42,1.461112979,0.6700678545529664,2.5,26.129907989408583,6.055949262243896,2.13,2.5,0.049489821817055,1.0754342329193902,-3.25025718381981,0.2293967869470601,0,Mg,1,0.0
NaMgS3,3.363703820042827,3.5355339059327378,3.707363991822649,,1.39,1.5,1.0,0.93,1.31,2.58,0.5,-0.42,2.07710426,0.6759940828143394,1.5,44.08978514057388,5.4043342754150085,1.27,1.5,0.0486008875778491,0.860812362670712,-2.7450242653452563,0.1150959879173473,0,Mg,1,0.0
NaMgSe3,3.566516049245397,3.747665940288702,3.928815831332007,,1.39,1.5,1.15,0.93,1.31,2.55,0.5,-0.42,2.020604712,0.6777551789486154,1.3043478260869563,52.51298741284109,8.98624053748685,1.2399999999999998,1.3043478260869563,0.0483367231577076,0.8473816212439378,-2.555561920917299,0.0722331882812049,0,Mg,1,0.0
NaMnI3,3.7843282784479664,3.9597979746446654,4.135267670841366,,1.39,1.4,1.4,0.93,1.55,2.66,0.5,-0.52,3.059046537,0.704581399825167,1.0,61.96771159014903,12.290424365489532,1.11,1.0,0.0443127900262249,0.9234753774225344,-2.3630926304105366,0.019493498451644,0,Mn,1,0.0
NaMnBr3,3.446307896443684,3.606244584051392,3.766181271659101,,1.39,1.4,1.15,0.93,1.55,2.96,0.5,-0.52,3.3635883,0.7043338134171885,1.2173913043478262,46.80696400217213,11.268956681882544,1.41,1.2173913043478262,0.0443499279874216,0.8942133864758506,-2.6788632044571323,0.0909314978452143,0,Mn,1,0.0
NaMnCl3,3.2434956672411137,3.394112549695428,3.5447294321497425,,1.39,1.4,1.0,0.93,1.55,3.16,0.5,-0.52,3.61272528,0.7041605029316035,1.4,39.023179617970186,7.842072598085053,1.61,1.4,0.0443759245602595,0.9048443987127338,-2.86832554888509,0.133794297481357,0,Mn,1,0.0
NaMnF3,2.5674549032325484,2.6870057685088806,2.806556633785213,,1.39,1.4,0.5,0.93,1.55,3.98,0.5,-0.52,3.401189824,0.7033851665487235,2.8,19.36177786216181,11.571777690129595,2.43,2.8,0.0444922250176915,1.255790216312408,-3.499866696978281,0.2766702962684982,0,Mn,1,0.0
NaMnO3,2.702663056034262,2.8284271247461903,2.954191193458119,,1.39,1.4,0.6,0.93,1.55,3.44,0.5,-0.52,1.461112979,0.7035712472806147,2.333333333333333,22.582680894739298,9.259748873194852,1.89,2.333333333333333,0.0444643129079078,1.127318366419203,-3.3735584673596426,0.2480950965110699,0,Mn,1,0.0
NaMnS3,3.2434956672411137,3.394112549695428,3.5447294321497425,,1.39,1.4,1.0,0.93,1.55,2.58,0.5,-0.52,2.07710426,0.7041605029316035,1.4,39.023179617970186,7.409557519899197,1.03,1.4,0.0443759245602595,0.9048443987127338,-2.86832554888509,0.133794297481357,0,Mn,1,0.0
NaMnSe3,3.446307896443684,3.606244584051392,3.766181271659101,,1.39,1.4,1.15,0.93,1.55,2.55,0.5,-0.52,2.020604712,0.7043338134171885,1.2173913043478262,46.80696400217213,11.168485381093534,0.9999999999999998,1.2173913043478262,0.0443499279874216,0.8942133864758506,-2.6788632044571323,0.0909314978452143,0,Mn,1,0.0
NaFeI3,3.7843282784479664,3.9597979746446654,4.135267670841366,,1.39,1.4,1.4,0.93,1.83,2.66,0.5,0.15323635,3.059046537,0.704581399825167,1.0,61.96771159014903,12.314728464729416,0.8300000000000001,1.0,0.0443127900262249,0.9234753774225344,-2.3630926304105366,0.019493498451644,0,Fe,1,0.0
NaFeBr3,3.446307896443684,3.606244584051392,3.766181271659101,,1.39,1.4,1.15,0.93,1.83,2.96,0.5,0.15323635,3.3635883,0.7043338134171885,1.2173913043478262,46.80696400217213,11.301132864300303,1.13,1.2173913043478262,0.0443499279874216,0.8942133864758506,-2.6788632044571323,0.0909314978452143,0,Fe,1,0.0
NaFeCl3,3.2434956672411137,3.394112549695428,3.5447294321497425,,1.39,1.4,1.0,0.93,1.83,3.16,0.5,0.15323635,3.61272528,0.7041605029316035,1.4,39.023179617970186,7.880666824052788,1.33,1.4,0.0443759245602595,0.9048443987127338,-2.86832554888509,0.133794297481357,0,Fe,1,0.0
NaFeF3,2.5674549032325484,2.6870057685088806,2.806556633785213,,1.39,1.4,0.5,0.93,1.83,3.98,0.5,0.15323635,3.401189824,0.7033851665487235,2.8,19.36177786216181,11.649563388471826,2.15,2.8,0.0444922250176915,1.255790216312408,-3.499866696978281,0.2766702962684982,0,Fe,1,0.0
NaFeO3,2.702663056034262,2.8284271247461903,2.954191193458119,,1.39,1.4,0.6,0.93,1.83,3.44,0.5,0.15323635,1.461112979,0.7035712472806147,2.333333333333333,22.582680894739298,9.326440220390316,1.61,2.333333333333333,0.0444643129079078,1.127318366419203,-3.3735584673596426,0.2480950965110699,0,Fe,1,0.0
NaFeS3,3.2434956672411137,3.394112549695428,3.5447294321497425,,1.39,1.4,1.0,0.93,1.83,2.58,0.5,0.15323635,2.07710426,0.7041605029316035,1.4,39.023179617970186,7.448151745866931,0.75,1.4,0.0443759245602595,0.9048443987127338,-2.86832554888509,0.133794297481357,0,Fe,1,0.0
NaFeSe3,3.446307896443684,3.606244584051392,3.766181271659101,,1.39,1.4,1.15,0.93,1.83,2.55,0.5,0.15323635,2.020604712,0.7043338134171885,1.2173913043478262,46.80696400217213,11.200661563511296,0.7199999999999998,1.2173913043478262,0.0443499279874216,0.8942133864758506,-2.6788632044571323,0.0909314978452143,0,Fe,1,0.0
NaCoI3,3.7242242020471097,3.889087296526012,4.053950391004913,,1.39,1.35,1.4,0.93,1.88,2.66,0.5,0.66225547,3.059046537,0.7173919707310791,0.9642857142857144,58.716740589796935,13.083896047465188,0.7800000000000002,0.9642857142857144,0.0423912043903381,0.9543719502139498,-2.4247432721804527,0.0288426532336489,0,Co,1,0.0
NaCoBr3,3.386203820042827,3.5355339059327378,3.684863991822649,,1.39,1.35,1.15,0.93,1.88,2.96,0.5,0.66225547,3.3635883,0.7184204896855323,1.173913043478261,44.115333275796544,12.106899524787888,1.08,1.173913043478261,0.0422369265471702,0.9218420251970486,-2.740513846227049,0.1002806526272195,0,Co,1,0.0
NaCoCl3,3.183391590840257,3.323401871576774,3.4634121523132904,,1.39,1.35,1.0,0.93,1.88,3.16,0.5,0.66225547,3.61272528,0.7191426412918502,1.35,36.641825427766,8.532786280265421,1.2800000000000002,1.35,0.0421286038062226,0.9312270738998788,-2.929976190655006,0.1431434522633621,0,Co,1,0.0
NaCoF3,2.507350826831692,2.616295090390226,2.72523935394876,,1.39,1.35,0.5,0.93,1.88,3.98,0.5,0.66225547,3.401189824,0.7223955764554457,2.7,17.87748747303376,12.903627938560078,2.1,2.7,0.041640663531683,1.2935981984475118,-3.5615173387481978,0.2860194510505029,0,Co,1,0.0
NaCoO3,2.642558979633405,2.757716446627536,2.8728739136216666,,1.39,1.35,0.6,0.93,1.88,3.44,0.5,0.66225547,1.461112979,0.7216115356724252,2.2500000000000004,20.935862830872345,10.305006936343151,1.56,2.2500000000000004,0.0417582696491363,1.1592464810192804,-3.43520910912956,0.2574442512930751,0,Co,1,0.0
NaCoS3,3.183391590840257,3.323401871576774,3.4634121523132904,,1.39,1.35,1.0,0.93,1.88,2.58,0.5,0.66225547,2.07710426,0.7191426412918502,1.35,36.641825427766,8.072162024064,0.7000000000000002,1.35,0.0421286038062226,0.9312270738998788,-2.929976190655006,0.1431434522633621,0,Co,1,0.0
NaCoSe3,3.386203820042827,3.5355339059327378,3.684863991822649,,1.39,1.35,1.15,0.93,1.88,2.55,0.5,0.66225547,2.020604712,0.7184204896855323,1.173913043478261,44.115333275796544,12.0002981186536,0.6699999999999999,1.173913043478261,0.0422369265471702,0.9218420251970486,-2.740513846227049,0.1002806526272195,0,Co,1,0.0
NaNiI3,3.7242242020471097,3.889087296526012,4.053950391004913,,1.39,1.35,1.4,0.93,1.91,2.66,0.5,1.1571612,3.059046537,0.7173919707310791,0.9642857142857144,58.716740589796935,13.077114365290749,0.7500000000000002,0.9642857142857144,0.0423912043903381,0.9543719502139498,-2.4247432721804527,0.0288426532336489,0,Ni,1,0.0
NaNiBr3,3.386203820042827,3.5355339059327378,3.684863991822649,,1.39,1.35,1.15,0.93,1.91,2.96,0.5,1.1571612,3.3635883,0.7184204896855323,1.173913043478261,44.115333275796544,12.09787322387547,1.05,1.173913043478261,0.0422369265471702,0.9218420251970486,-2.740513846227049,0.1002806526272195,0,Ni,1,0.0
