formula,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,a,b,c,volume,density
KGeSe3,,1.64,1.25,1.15,0.82,2.01,2.55,0.5,1.232676413,2.020604712,0.8220116331293615,1.0869565217391306,3.3034956672411138,3.394112549695428,3.4847294321497424,39.07230609090338,14.816321222011956
KTiI3,,1.64,1.4,1.4,0.82,1.54,2.66,0.5,0.075545,3.059046537,0.7677159338596802,1.0,3.8218282784479665,3.9597979746446663,4.097767670841366,62.01425496531802,12.523200056550513
KTiBr3,,1.64,1.4,1.15,0.82,1.54,2.96,0.5,0.075545,3.3635883,0.7736580076511638,1.2173913043478262,3.483807896443684,3.6062445840513924,3.728681271659101,46.84515053173654,11.58013353529119
KTiCl3,,1.64,1.4,1.0,0.82,1.54,3.16,0.5,0.075545,3.61272528,0.7778174593052022,1.4,3.280995667241114,3.394112549695428,3.5072294321497424,39.05674744601724,8.219579904941229
KTiF3,,1.64,1.4,0.5,0.82,1.54,3.98,0.5,0.075545,3.401189824,0.7964255324943218,2.8,2.6049549032325485,2.6870057685088806,2.7690566337852127,19.382091800146927,12.333944161393855
KTiO3,,1.64,1.4,0.6,0.82,1.54,3.44,0.5,0.075545,1.461112979,0.7919595949289331,2.3333333333333335,2.7401630560342616,2.8284271247461903,2.916691193458119,22.605382006839868,9.91433822212698
KTiS3,,1.64,1.4,1.0,0.82,1.54,2.58,0.5,0.075545,2.07710426,0.7778174593052022,1.4,3.280995667241114,3.394112549695428,3.5072294321497424,39.05674744601724,7.787436557447807
KTiSe3,,1.64,1.4,1.15,0.82,1.54,2.55,0.5,0.075545,2.020604712,0.7736580076511638,1.2173913043478262,3.483807896443684,3.6062445840513924,3.728681271659101,46.84515053173654,11.4797441351953
KZrI3,,1.64,1.55,1.4,0.82,1.33,2.66,0.5,0.433289,3.059046537,0.7286795304430862,1.1071428571428572,4.0021405076505365,4.171930009000631,4.341719510350726,72.49217142765468,11.706292966082144
KZrBr3,,1.64,1.55,1.15,0.82,1.33,2.96,0.5,0.433289,3.3635883,0.7306770072260991,1.347826086956522,3.6641201256462534,3.818376618407357,3.9726331111684607,55.58107257441549,11.055396115406014
KZrCl3,,1.64,1.55,1.0,0.82,1.33,3.16,0.5,0.433289,3.61272528,0.7320634911107785,1.55,3.4613078964436834,3.6062445840513924,3.751181271659101,46.82345572154502,8.393821549351587
KZrF3,,1.64,1.55,0.5,0.82,1.33,3.98,0.5,0.433289,3.401189824,0.7381504935313227,3.1,2.785267132435118,2.899137802864845,3.013008473294572,24.32966147698975,12.785024299625993
KZrO3,,1.64,1.55,0.6,0.82,1.33,3.44,0.5,0.433289,1.461112979,0.7367065999338912,2.5833333333333335,2.920475285236831,3.0405591591021546,3.160643032967478,28.066124146990692,10.550622397888542
KZrS3,,1.64,1.55,1.0,0.82,1.33,2.58,0.5,0.433289,2.07710426,0.7320634911107785,1.55,3.4613078964436834,3.6062445840513924,3.751181271659101,46.82345572154502,8.033358757286436
KZrSe3,,1.64,1.55,1.15,0.82,1.33,2.55,0.5,0.433289,2.020604712,0.7306770072260991,1.347826086956522,3.6641201256462534,3.818376618407357,3.9726331111684607,55.58107257441549,10.970785359595459
KHfI3,,1.64,1.55,1.4,0.82,1.3,2.66,0.5,0.17807,3.059046537,0.7286795304430862,1.1071428571428572,4.0021405076505365,4.171930009000631,4.341719510350726,72.49217142765468,13.705294879232447
KHfBr3,,1.64,1.55,1.15,0.82,1.3,2.96,0.5,0.17807,3.3635883,0.7306770072260991,1.347826086956522,3.6641201256462534,3.818376618407357,3.9726331111684607,55.58107257441549,13.662614412215312
KHfCl3,,1.64,1.55,1.0,0.82,1.3,3.16,0.5,0.17807,3.61272528,0.7320634911107785,1.55,3.4613078964436834,3.6062445840513924,3.751181271659101,46.82345572154502,11.488680464380852
KHfF3,,1.64,1.55,0.5,0.82,1.3,3.98,0.5,0.17807,3.401189824,0.7381504935313227,3.1,2.785267132435118,2.899137802864845,3.013008473294572,24.32966147698975,18.741210311887404
KHfO3,,1.64,1.55,0.6,0.82,1.3,3.44,0.5,0.17807,1.461112979,0.7367065999338912,2.5833333333333335,2.920475285236831,3.0405591591021546,3.160643032967478,28.066124146990692,15.713857214828499
KHfS3,,1.64,1.55,1.0,0.82,1.3,2.58,0.5,0.17807,2.07710426,0.7320634911107785,1.55,3.4613078964436834,3.6062445840513924,3.751181271659101,46.82345572154502,11.1282176723157
KHfSe3,,1.64,1.55,1.15,0.82,1.3,2.55,0.5,0.17807,2.020604712,0.7306770072260991,1.347826086956522,3.6641201256462534,3.818376618407357,3.9726331111684607,55.58107257441549,13.578003656404757
KSiI3,,1.64,1.1,1.4,0.82,1.9,2.66,0.5,1.38952128,3.059046537,0.8598418459228417,0.7857142857142858,3.4612038200428272,3.5355339059327378,3.6098639918226483,44.17464013485161,16.83699510993369
KSiBr3,,1.64,1.1,1.15,0.82,1.9,2.96,0.5,1.38952128,3.3635883,0.8768124086713188,0.9565217391304349,3.1231834380385446,3.1819805153394642,3.2407775926403843,32.206552304748605,15.823624101737659
KSiCl3,,1.64,1.1,1.0,0.82,1.9,3.16,0.5,1.38952128,3.61272528,0.8889342392059453,1.1,2.920371208835975,2.9698484809835,3.019325753131025,26.18679341182939,11.004834787234238
KSiF3,,1.64,1.1,0.5,0.82,1.9,3.98,0.5,1.38952128,3.401189824,0.945755319837007,2.2,2.2627416997969525,2.2627416997969525,2.2627416997969525,11.585237502960402,17.799282628974794
KSiO3,,1.64,1.1,0.6,0.82,1.9,3.44,0.5,1.38952128,1.461112979,0.931717170504627,1.8333333333333335,2.404163056034262,2.404163056034262,2.404163056034262,13.896062463878042,13.764235876051476
KSiS3,,1.64,1.1,1.0,0.82,1.9,2.58,0.5,1.38952128,2.07710426,0.8889342392059453,1.1,2.920371208835975,2.9698484809835,3.019325753131025,26.18679341182939,10.36030709275513
KSiSe3,,1.64,1.1,1.15,0.82,1.9,2.55,0.5,1.38952128,2.020604712,0.8768124086713188,0.9565217391304349,3.1231834380385446,3.1819805153394642,3.2407775926403843,32.206552304748605,15.677605474385572
KZnI3,,1.64,1.35,1.4,0.82,1.65,2.66,0.5,-0.62,3.059046537,0.7816744053844016,0.9642857142857144,3.76172420204711,3.8890872965260117,4.016450391004914,58.7593590832665,13.712654308177632
KZnBr3,,1.64,1.35,1.15,0.82,1.65,2.96,0.5,-0.62,3.3635883,0.789131167804187,1.173913043478261,3.423703820042827,3.5355339059327378,3.6473639918226484,44.149958549879294,12.946851471736911
KZnCl3,,1.64,1.35,1.0,0.82,1.65,3.16,0.5,-0.62,3.61272528,0.7943667669499936,1.35,3.2208915908402576,3.323401871576774,3.4259121523132903,36.67205017606207,9.548413900200199
KZnF3,,1.64,1.35,0.5,0.82,1.65,3.98,0.5,-0.62,3.401189824,0.8179505468860602,2.7,2.544850826831692,2.616295090390226,2.6877393539487597,17.895185583703473,14.98657244597414
KZnO3,,1.64,1.35,0.6,0.82,1.65,3.44,0.5,-0.62,1.461112979,0.8122662512091621,2.2500000000000004,2.6800589796334053,2.7577164466275357,2.8353739136216665,20.955802665170403,12.084827486346105
KZnS3,,1.64,1.35,1.0,0.82,1.65,2.58,0.5,-0.62,2.07710426,0.7943667669499936,1.35,3.2208915908402576,3.323401871576774,3.4259121523132903,36.67205017606207,9.088169286045945
KZnSe3,,1.64,1.35,1.15,0.82,1.65,2.55,0.5,-0.62,2.020604712,0.789131167804187,1.173913043478261,3.423703820042827,3.5355339059327378,3.6473639918226484,44.149958549879294,12.840333669370922
KMgI3,,1.64,1.5,1.4,0.82,1.31,2.66,0.5,-0.42,3.059046537,0.7412429706231395,1.0714285714285714,3.942036431249679,4.1012193308819755,4.260402230514272,68.87858754687625,10.707106686125924
