formula,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,a,b,c,volume,density
EuAlO3,0.0,1.1985,0.675,1.26,1.2,1.61,3.44,0.11613,0.432835,1.461112979,0.8985450040020613,0.5357142857142857,3.768155,3.768155,3.768155,53.50400309174233,7.043378478043641
EuAsO3,0.0,1.1985,0.6599999999999999,1.26,1.2,2.18,3.44,0.11613,0.8044863,1.461112979,0.9055648868458274,0.5238095238095237,3.998452,3.998452,3.998452,63.92572475193852,7.140400682928812
EuAuO3,0.0,1.1985,1.07,1.26,1.2,2.54,3.44,0.11613,2.30861025,1.461112979,0.7462165591175917,0.8492063492063493,4.109532,4.109532,4.109532,69.40281719206341,9.496959262589131
EuBO3,0.0,1.1985,0.41,1.26,1.2,2.04,3.44,0.11613,0.27972325,1.461112979,1.041128492661071,0.3253968253968253,4.042074832259541,4.042074832259541,8.9696,128.79283262488732,5.435040532289112
EuBO3,0.0,1.1985,0.41,1.26,1.2,2.04,3.44,0.11613,0.27972325,1.461112979,1.041128492661071,0.3253968253968253,6.2823245326642905,6.504632506346161,6.492541379162426,239.3371010637984,5.849442167330318
EuBPd3,0.0,1.1985,0.41,0.84625,1.2,2.04,2.2,0.11613,0.27972325,0.5621412,1.1511044494641365,0.4844903988183161,4.34027797,4.34027385,4.34027282,81.7620375729509,9.789848354187022
EuBRh3,0.0,1.1985,0.41,0.745,1.2,2.04,2.28,0.11613,0.27972325,1.142892,1.1900169608797615,0.5503355704697986,4.22587613,4.22581656,4.22584018,75.46411296940764,10.374865939751064
EuBeO3,0.0,1.1985,0.59,1.26,1.2,1.57,3.44,0.11613,-0.52,1.461112979,0.9398295041859398,0.4682539682539682,3.642742,3.642742,3.642742,48.33761733293479,7.178883535766599
EuCO3,0.429299999999999,1.1985,0.3,1.26,1.2,2.55,3.44,0.11613,1.262122611,1.461112979,1.1145413991948645,0.238095238095238,5.109651150000104,5.94351265,8.414892390000249,255.5541915816184,5.509426855134597
EuCdO3,0.0,1.1985,1.09,1.26,1.2,1.69,3.44,0.11613,-0.72,1.461112979,0.7398657798910591,0.8650793650793651,4.163324,4.163324,4.163324,72.1640053711473,7.187903433173979
EuCoGe3,0.0,1.1985,0.7683333333333334,0.77,1.2,1.88,2.01,0.11613,0.66225547,1.232676413,0.9049728684368205,0.997835497835498,4.288636250822851,4.288636477676658,5.787390126325333,90.66108411043238,7.854171519281363
EuCoO3,0.0,1.1985,0.7683333333333334,1.26,1.2,1.88,3.44,0.11613,0.66225547,1.461112979,0.8571986439165105,0.6097883597883599,3.770115,3.770115,3.770115,53.58753660007628,8.022498230674898
EuCoO3,0.0,1.1985,0.7683333333333334,1.26,1.2,1.88,3.44,0.11613,0.66225547,1.461112979,0.8571986439165105,0.6097883597883599,5.29294207,5.27999014,7.57930649,211.81646781083612,8.118460703334325
EuCrO3,0.0,1.1985,0.94,1.26,1.2,1.66,3.44,0.11613,0.67592827,1.461112979,0.7903111739745402,0.7460317460317459,5.39511602,5.39569274,7.69309849,223.9490845861657,7.472887885695216
EuCrO3,0.0,1.1985,0.94,1.26,1.2,1.66,3.44,0.11613,0.67592827,1.461112979,0.7903111739745402,0.7460317460317459,3.879619,3.879619,3.879619,58.39386651041873,7.164906612742856
EuCuO3,0.0,1.1985,0.82,1.26,1.2,1.9,3.44,0.11613,1.235784,1.461112979,0.8359060493961484,0.6507936507936507,3.825935,3.825935,3.825935,56.00318956067427,7.813227494755172
EuCuO3,0.0,1.1985,0.82,1.26,1.2,1.9,3.44,0.11613,1.235784,1.461112979,0.8359060493961484,0.6507936507936507,8.089775986358646,8.089775986358646,6.304161324508518,281.0228491971972,6.228186237801624
EuCuSi3,0.0,1.1985,0.82,0.54,1.2,1.9,1.9,0.11613,1.235784,1.38952128,0.9040373575172646,1.5185185185185184,5.596672516224976,5.596672516224976,5.596672516224976,87.25106053541612,5.705076603692366
EuErO3,0.0,1.1985,1.03,1.26,1.2,1.24,3.44,0.11613,0.312,1.461112979,0.7592509094951916,0.8174603174603174,4.303652,4.303652,4.303652,79.70974853734867,7.65006990830001
EuFeO3,0.0,1.1985,0.8525,1.26,1.2,1.83,3.44,0.11613,0.15323635,1.461112979,0.8230459563285155,0.6765873015873016,5.522427079323185,5.522427079323185,5.522427079323185,119.22227858254996,7.125813298786126
EuFeO3,0.0,1.1985,0.8525,1.26,1.2,1.83,3.44,0.11613,0.15323635,1.461112979,0.8230459563285155,0.6765873015873016,3.865278,3.865278,3.865278,57.74869900077947,7.3556262992492
EuFeO3,0.0,1.1985,0.8525,1.26,1.2,1.83,3.44,0.11613,0.15323635,1.461112979,0.8230459563285155,0.6765873015873016,5.498311,5.5879,7.796327,239.5344445916085,7.093390678602063
EuGa3Ag,0.0,1.1985,1.086666666666667,0.76,1.2,1.93,1.81,0.11613,1.304473,0.30116615,0.7500421264405968,1.4298245614035088,6.245589545366521,6.245589545366521,6.245589545366521,101.66903805873172,7.660098194618395
EuGa3Cu,0.0,1.1985,0.82,0.76,1.2,1.9,1.81,0.11613,1.235784,0.30116615,0.8766315148693894,1.0789473684210529,6.089450217718445,6.089450217718445,6.089450217718445,93.7964119732952,7.518369364335578
EuGa3Pd,0.0,1.1985,0.84625,0.76,1.2,2.2,1.81,0.11613,0.5621412,0.30116615,0.8623052410855317,1.113486842105263,6.06941826179624,6.06941826179624,5.91717711,195.1154877841586,7.958261345863952
EuGaO3,0.0,1.1985,0.76,1.26,1.2,1.81,3.44,0.11613,0.30116615,1.461112979,0.8607349419524697,0.6031746031746031,3.6729652524152736,3.6729652524152736,11.597998,135.502516149272,6.609808039143785
EuGaO3,0.0,1.1985,0.76,1.26,1.2,1.81,3.44,0.11613,0.30116615,1.461112979,0.8607349419524697,0.6031746031746031,5.463648,5.623636999999999,7.686061,236.15862870516224,7.585118743942727
EuGe3Ir,0.0,1.1985,0.765,0.77,1.2,2.2,2.01,0.11613,1.56405712,1.232676413,0.9069380646766398,0.9935064935064934,5.973193328912182,5.973193328912182,5.973193328912182,101.35525791104978,9.20909964724354
EuGe3Pd,0.0,1.1985,0.84625,0.77,1.2,2.2,2.01,0.11613,0.5621412,1.232676413,0.8613456639001655,1.099025974025974,5.958681488486783,5.958681488486783,5.958681488486783,100.73293533155751,7.851666358917938
EuGe3Pt,0.0,1.1985,0.805,0.77,1.2,2.28,2.01,0.11613,2.125105,1.232676413,0.8839047170023124,1.0454545454545454,4.482715624304767,4.482712873395345,5.92924445675181,100.69158145656311,9.317079162010916
EuGe3Rh,0.0,1.1985,0.745,0.77,1.2,2.28,2.01,0.11613,1.142892,1.232676413,0.9189108444083448,0.9675324675324676,5.922378063150951,5.922378063150951,5.922378063150951,97.91384627319636,8.018124758757388
EuGeO3,0.0,1.1985,0.77,1.26,1.2,2.01,3.44,0.11613,1.232676413,1.461112979,0.8564948683467923,0.6111111111111112,3.839912579999059,3.8367879615043217,3.841179292722228,56.59182512686955,7.998798443526119
EuGeS3,0.0,1.1985,0.77,0.88,1.2,2.01,2.58,0.11613,1.232676413,2.07710426,0.8908748017658908,0.875,8.41611227012746,8.485661837734717,11.770122836110694,758.0085476455868,4.216569380496865
EuHfO3,0.479599999999999,1.1985,0.85,1.26,1.2,1.3,3.44,0.11613,0.17807,1.461112979,0.824021129262554,0.6746031746031745,4.097683320105714,4.09766316020076,4.097713690226168,68.80440725408809,9.133639660900895
EuHfS3,0.1287,1.1985,0.85,0.88,1.2,1.3,2.58,0.11613,0.17807,2.07710426,0.8496782791408787,0.9659090909090908,6.60695663,7.07850207,9.64170674,450.9171333105742,6.284678757042116
EuHgO3,0.0,1.245,1.1985,1.26,2.0,1.2,3.44,-0.52,0.11613,1.461112979,0.7205897962758884,0.9511904761904764,4.240331,4.240331,4.240331,76.2428771504522,8.723865115951115
EuInO3,0.0,1.1985,0.94,1.26,1.2,1.78,3.44,0.11613,0.299,1.461112979,0.7903111739745402,0.7460317460317459,4.191291,4.191291,4.191291,73.62807472763184,7.099259642816595
EuInO3,0.0,1.1985,0.94,1.26,1.2,1.78,3.44,0.11613,0.299,1.461112979,0.7903111739745402,0.7460317460317459,5.712293,5.996882999999999,8.162569,279.6165782496858,7.477451054785569
EuInO3,0.0,1.1985,0.94,1.26,1.2,1.78,3.44,0.11613,0.299,1.461112979,0.7903111739745402,0.7460317460317459,6.419938367971401,6.419936871967096,12.313653530052353,439.51987488208255,7.13557929045729
EuIrO3,0.0,1.1985,0.765,1.26,1.2,2.2,3.44,0.11613,1.56405712,1.461112979,0.8586096704908587,0.6071428571428571,4.010484,4.010484,4.010484,64.50455212341306,10.095859304037548
EuLuO3,0.0,1.1985,1.001,1.26,1.2,1.27,3.44,0.11613,0.23887,1.461112979,0.7689892006828787,0.7944444444444444,4.257594,4.257594,4.257594,77.17786059059614,8.066880567105853
EuMgGa3,0.0,1.1985,0.86,0.76,1.2,1.31,1.81,0.11613,-0.42,0.30116615,0.8549862922800217,1.131578947368421,4.31164196,4.31164196,6.443302586451395,105.5249245620656,6.065248181018386
EuMgO3,0.0,1.1985,0.86,1.26,1.2,1.31,3.44,0.11613,-0.42,1.461112979,0.8201342371433908,0.6825396825396826,3.92269,3.92269,3.92269,60.3603799640011,6.169683609995452
EuMnO3,0.0,1.1985,0.8775,1.26,1.2,1.55,3.44,0.11613,-0.52,1.461112979,0.813419687833445,0.6964285714285714,3.876972,3.876972,3.876972,58.27442452728268,7.263423334369363
EuMnO3,0.0,1.1985,0.8775,1.26,1.2,1.55,3.44,0.11613,-0.52,1.461112979,0.813419687833445,0.6964285714285714,5.40858695,5.41134345,7.67572013,224.65083958060256,7.536527630141269
EuMoO3,0.0,1.1985,0.775,1.26,1.2,2.16,3.44,0.11613,0.747238,1.461112979,0.8543904583508544,0.6150793650793651,4.100221,4.100221,4.100221,68.93214563075512,7.128128081561703
EuNbO3,0.0,1.1985,0.82,1.26,1.2,1.6,3.44,0.11613,0.917407,1.461112979,0.8359060493961484,0.6507936507936507,5.709876910901506,5.706059608803914,5.7060640316607945,131.97665110991449,7.369784191063378
EuNbO3,0.0,1.1985,0.82,1.26,1.2,1.6,3.44,0.11613,0.917407,1.461112979,0.8359060493961484,0.6507936507936507,4.063504103259971,4.063226622603008,4.0628447253587385,67.08132537327681,7.24970348697676
EuNiGe3,0.0,1.1985,0.74,0.77,1.2,1.91,2.01,0.11613,1.1571612,1.232676413,0.9219535955487698,0.961038961038961,5.783994394665629,5.783994394665629,5.783994394665629,92.055831062347,7.730846678032374
EuNiO3,0.0,1.1985,0.74,1.26,1.2,1.91,3.44,0.11613,1.1571612,1.461112979,0.8693422913719944,0.5873015873015873,5.32951865,5.32027611,7.58382395,215.03561772695767,7.989517887966484
EuNiO3,0.0,1.1985,0.74,1.26,1.2,1.91,3.44,0.11613,1.1571612,1.461112979,0.8693422913719944,0.5873015873015873,3.792445,3.792445,3.792445,54.54536765826052,7.874320900829366
EuNpO3,0.0,1.1985,1.0,1.26,1.2,1.36,3.44,0.11613,0.48,1.461112979,0.7693294613911456,0.7936507936507936,5.94021533,6.13438638,8.55275324,311.6587018232607,9.312659001434982
EuOsO3,0.0,1.1985,0.673,1.26,1.2,2.2,3.44,0.11613,1.07766124,1.461112979,0.8994746936078576,0.5341269841269841,3.9887479999999993,3.9887479999999993,3.9887479999999993,63.46142186546037,10.209815231625685
EuPS3,0.8440000000000001,1.1985,0.55,0.88,1.2,2.19,2.58,0.11613,0.74660911,2.07710426,1.027932463576028,0.625,7.55293914,6.644830839874051,11.295631944358034,468.058913402196,3.961132607857609
EuPSe3,0.493299999999999,1.1985,0.55,1.0133333333333334,1.2,2.19,2.55,0.11613,0.74660911,2.020604712,1.0005790405418855,0.5427631578947368,7.80256507,6.991960329693252,11.823138470503045,531.1167416469148,5.250249069475029
EuPbO3,0.0,1.1985,1.1225,1.26,1.2,2.33,3.44,0.11613,0.3567212,1.461112979,0.7297731721905513,0.8908730158730159,4.284826,4.284826,4.284826,78.6682649547427,8.594428006411011
EuPdO3,0.0,1.1985,0.84625,1.26,1.2,2.2,3.44,0.11613,0.5621412,1.461112979,0.825488229195959,0.6716269841269841,4.029298,4.029298,4.029298,65.4166296222544,7.777221409122811
EuPtO3,0.0,1.1985,0.805,1.26,1.2,2.28,3.44,0.11613,2.125105,1.461112979,0.8419780061714232,0.638888888888889,4.066685,4.066685,4.066685,67.25453921150796,9.75383455009428
EuReO3,0.0,1.1985,0.7125,1.26,1.2,1.9,3.44,0.11613,0.06039664,1.461112979,0.8814623993632388,0.5654761904761905,4.001367,4.001367,4.001367,64.0656384268225,10.009250803769334
EuRh3C,0.0,1.1985,0.3,0.745,1.2,2.55,2.28,0.11613,1.262122611,1.142892,1.315281904130263,0.4026845637583892,4.223061,4.223061,4.223061,75.3151011865486,10.421843583451524
EuRhO3,0.0,1.1985,0.745,1.26,1.2,2.28,3.44,0.11613,1.142892,1.461112979,0.8671743554832863,0.5912698412698413,5.3652239,5.75539092,7.72552875,238.5563003407988,8.432787516285554
EuRuO3,0.0,1.1985,0.6609999999999999,1.26,1.2,2.2,3.44,0.11613,1.046272,1.461112979,0.905093483989583,0.5246031746031745,3.9836350112516574,3.9850970061886826,3.985313005185665,63.26752854159861,7.900983963296029
EuSbO3,0.0,1.1985,0.8300000000000001,1.26,1.2,2.05,3.44,0.11613,1.04740119,1.461112979,0.8319064989205689,0.6587301587301588,4.218665,4.218665,4.218665,75.0801479185892,7.115493196307717
EuScO3,0.0,1.1985,0.885,1.26,1.2,1.36,3.44,0.11613,0.17938023,1.461112979,0.8105755630508107,0.7023809523809523,5.600668,5.815825,8.023095,261.33230177110755,6.224964772248111
EuSeO3,0.086599999999999,1.1985,1.0133333333333334,1.26,1.2,2.55,3.44,0.11613,2.020604712,1.461112979,0.7648172651366518,0.8042328042328043,4.431882116893258,5.423626960920476,6.449863472485288,148.47427375094398,6.238942248256981
EuSi3Ir,0.0,1.1985,0.765,0.54,1.2,2.2,1.9,0.11613,1.56405712,1.38952128,0.9421385488302524,1.4166666666666663,5.818493813531728,5.818493813531728,5.818493813531728,90.18536197722474,7.888610643111933
EuSi3Ni,0.0,1.1985,0.74,0.54,1.2,1.91,1.9,0.11613,1.1571612,1.38952128,0.9605396923620936,1.3703703703703702,5.607886524603594,5.607886524603594,5.607886524603594,81.64154657979655,5.998368144027215
EuSi3Ni,0.0,1.1985,0.74,0.54,1.2,1.91,1.9,0.11613,1.1571612,1.38952128,0.9605396923620936,1.3703703703703702,5.719200948777897,5.719200948777897,5.719200948777897,83.7184122152712,5.849562112741979
EuSi3Rh,0.0,1.1985,0.745,0.54,1.2,2.28,1.9,0.11613,1.142892,1.38952128,0.9568021838315016,1.3796296296296295,5.770062404424383,5.770062404424383,5.770062404424383,87.63534432378637,6.425854497920238
EuSiO3,0.0,1.1985,0.54,1.26,1.2,1.9,3.44,0.11613,1.38952128,1.461112979,0.965935879302216,0.4285714285714286,3.717735,3.717735,3.717735,51.38487331369103,7.369525124378975
EuSnO3,0.0,1.1985,0.83,1.26,1.2,1.96,3.44,0.11613,1.1120702,1.461112979,0.8319064989205689,0.6587301587301587,4.07580535,4.0760898,4.07609181,67.71753422187594,7.814337063803226
EuTcO3,0.0,1.1985,0.7416666666666667,1.26,1.2,1.9,3.44,0.11613,0.552,1.461112979,0.8686184426697694,0.5886243386243386,3.967972,3.967972,3.967972,62.47493265931672,7.919622357468801
EuTiO3,0.0,1.1985,0.8516666666666667,1.26,1.2,1.54,3.44,0.11613,0.075545,1.461112979,0.8233707574162535,0.6759259259259259,5.525466335027672,5.525404237818616,5.525406840325221,118.31253652456536,6.956660393444921
EuTiO3,0.0,1.1985,0.8516666666666667,1.26,1.2,1.54,3.44,0.11613,0.075545,1.461112979,0.8233707574162535,0.6759259259259259,3.9038778,3.90388695,3.9038778,59.49625945750218,6.916906578608999
EuTmO3,0.0,1.1985,1.095,1.26,1.2,1.25,3.44,0.11613,1.02922,1.461112979,0.7382949395940503,0.8690476190476191,6.01765,8.242911,5.804322,287.91151356357466,8.510488417104973
EuTmO3,0.0,1.1985,1.095,1.26,1.2,1.25,3.44,0.11613,1.02922,1.461112979,0.7382949395940503,0.8690476190476191,4.268535,4.268535,4.268535,77.77437689449803,7.876204539246209
EuUO3,0.0,1.1985,0.99125,1.26,1.2,1.38,3.44,0.11613,0.314979,1.461112979,0.7723196369767857,0.7867063492063492,5.943666,6.174155,8.548967,313.7224264316142,9.273182759053237
EuVO3,0.0,1.1985,0.7775000000000001,1.26,1.2,1.63,3.44,0.11613,0.527662,1.461112979,0.8533421265001171,0.6170634920634921,5.44924128,5.44359745,7.68337572,227.9156307793317,7.312098681075076
EuVO3,0.0,1.1985,0.7775000000000001,1.26,1.2,1.63,3.44,0.11613,0.527662,1.461112979,0.8533421265001171,0.6170634920634921,3.846793228581801,3.8513627664325982,3.8469746388457535,56.99431798498433,7.310121614478355
EuWO3,0.0,1.1985,0.7666666666666666,1.26,1.2,2.36,3.44,0.11613,0.81650082,1.461112979,0.8579035770118366,0.6084656084656084,4.10016,4.10016,4.10016,68.92906911488409,9.246005424573594
EuZnIn3,0.0,1.1985,0.88,0.94,1.2,1.65,1.78,0.11613,-0.62,0.299,0.8309759547383312,0.9361702127659576,6.783495083613904,6.783495083613904,6.783495083613904,131.30828114766007,7.104926467825468
EuZrO3,0.186599999999999,1.1985,0.86,1.26,1.2,1.33,3.44,0.11613,0.433289,1.461112979,0.8201342371433908,0.6825396825396826,5.745465810001851,5.84474033000066,8.165923400006559,274.21787904044083,7.053166080151789
EuZrO3,0.466299999999999,1.1985,0.86,1.26,1.2,1.33,3.44,0.11613,0.433289,1.461112979,0.8201342371433908,0.6825396825396826,8.367172,8.367172,8.367172,585.7820910571171,6.603493935872536
EuZrO3,0.3877,1.1985,0.86,1.26,1.2,1.33,3.44,0.11613,0.433289,1.461112979,0.8201342371433908,0.6825396825396826,4.197333,4.197333,4.197333,73.94695196343135,6.538823412138973
EuZrS3,0.145299999999999,1.1985,0.86,0.88,1.2,1.33,2.58,0.11613,0.433289,2.07710426,0.8447950706400691,0.9772727272727272,6.5652183,7.15394128,9.6658817,453.9792656740195,4.965501930606425
EuZrSe3,0.0,1.1985,0.86,1.0133333333333334,1.2,1.33,2.55,0.11613,0.433289,2.020604712,0.8350027936194739,0.8486842105263157,3.971888,8.913961,14.46718,512.214193101151,6.225299332672766
Fe3CoN,0.0,0.7683333333333334,0.63,0.8525,1.88,3.04,1.83,0.66225547,-0.07,0.15323635,0.7732042777874513,0.7390029325513197,3.675335,3.675335,3.675335,49.64674626544322,8.043184855438946
Fe3NiN,0.0,0.74,0.63,0.8525,1.91,3.04,1.83,1.1571612,-0.07,0.15323635,0.7596881104636602,0.7390029325513197,4.290839,4.290839,4.290839,78.99992117975385,5.049622363683991
Fe3NiN,0.0,0.74,0.63,0.8525,1.91,3.04,1.83,1.1571612,-0.07,0.15323635,0.7596881104636602,0.7390029325513197,3.774044,3.774044,3.774044,53.75524893195147,7.421038440795771
Fe3PdN,0.0,0.84625,0.63,0.8525,2.2,3.04,1.83,0.5621412,-0.07,0.15323635,0.8103737379278763,0.7390029325513197,3.85021387,3.85019387,3.85026736,57.07663224909501,8.377713149712525
Fe3PtN,0.0,0.805,0.63,0.8525,2.28,3.04,1.83,2.125105,-0.07,0.15323635,0.7906957884417689,0.7390029325513197,4.690942,4.690942,4.690942,103.22388246464736,6.058691781427252
Fe3PtN,0.0,0.805,0.63,0.8525,2.28,3.04,1.83,2.125105,-0.07,0.15323635,0.7906957884417689,0.7390029325513197,3.84908392,3.84911315,3.84906827,57.02610009663068,10.966937722829178
Fe3RhN,0.0,0.745,0.63,0.8525,2.28,3.04,1.83,1.142892,-0.07,0.15323635,0.7620733164619764,0.7390029325513197,3.83973055,3.83963097,3.838945889999999,56.59814871105021,8.34542646255786
Fe3SbN,0.0,0.8300000000000001,0.63,0.8525,2.05,3.04,1.83,1.04740119,-0.07,0.15323635,0.8026218184333491,0.7390029325513197,5.453965,5.460638926678543,5.460638926678543,115.84221736992532,8.69535016250385
Fe3SiNi,0.0,0.74,0.54,0.8525,1.91,1.9,1.83,1.1571612,1.38952128,0.15323635,0.808788239685728,0.6334310850439883,6.109967,6.109967,6.109967,228.09543514206135,7.405639939552351
Fe3SnC,0.0,0.83,0.3,0.8525,1.96,2.55,1.83,1.1120702,1.262122611,0.15323635,1.0324397794598177,0.3519061583577712,3.891169,3.891169,3.891169,58.91695322406438,8.406158407455472
Fe3SnSb,0.0,0.8300000000000001,0.83,0.8525,2.05,1.96,1.83,1.04740119,1.1120702,0.15323635,0.7072135785007072,0.9736070381231672,4.209408432069879,4.211204,5.399645129810013,82.88221856263685,8.174349741327417
FeAgO3,0.0,1.086666666666667,0.8525,1.26,1.93,1.83,3.44,1.304473,0.15323635,1.461112979,0.7856068785238627,0.6765873015873016,3.862384999999999,3.862384999999999,3.862384999999999,57.61912852121193,6.101360078973732
FeAsO3,0.0,0.8525,0.6599999999999999,1.26,1.83,2.18,3.44,0.15323635,0.8044863,1.461112979,0.7781191065535125,0.5238095238095237,3.799462,3.799462,3.799462,54.84869713950589,5.412087243894191
FeBO3,1.517599999999999,0.8525,0.41,1.26,1.83,2.04,3.44,0.15323635,0.27972325,1.461112979,0.8946040027441582,0.3253968253968253,3.149366497262584,10.364107,12.426982981218933,402.110928972674,3.787766300929518
FeBO3,0.6726999999999991,0.8525,0.41,1.26,1.83,2.04,3.44,0.15323635,0.27972325,1.461112979,0.8946040027441582,0.3253968253968253,4.998054302897579,7.387514288143882,7.38774593911932,236.1817173685237,3.224428721596601
FeBO3,1.481599999999999,0.8525,0.41,1.26,1.83,2.04,3.44,0.15323635,0.27972325,1.461112979,0.8946040027441582,0.3253968253968253,5.52196401856736,5.521963684117294,5.52196325630176,90.18607292723622,4.222110400646406
FeBO3,0.512999999999999,0.8525,0.41,1.26,1.83,2.04,3.44,0.15323635,0.27972325,1.461112979,0.8946040027441582,0.3253968253968253,4.988757981163147,8.657854000272412,5.456182502449309,235.1127234289172,3.239089326568591
FeBiO3,1.3463,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,4.879828000000102,5.3052998497696615,5.305304092410349,137.34875639029534,7.5640409481152755
FeBiO3,0.1276,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,5.633780047762337,5.553403143281604,7.876305,246.2916288206997,8.436434664738288
FeBiO3,0.0,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,6.220049513751237,5.521600696125536,4.465726156346468,110.06483901965456,4.7195436197539085
FeBiO3,0.7019000000000001,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,13.327578456113436,5.901643516261297,9.528144788285124,517.8814859665492,2.006079857382676
FeBiO3,1.4146,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,8.464880462695028,5.388093915783112,5.321518785102708,109.19388191578322,4.757187853758023
FeBiO3,0.0,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,17.059404228201785,17.059404228201785,10.741489341464012,2832.201859475577,0.366821176263641
FeBiO3,1.6433,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,5.611531675446375,7.944784999999999,9.81426749185842,379.3144417492893,8.216757680391034
FeBiO3,1.7783,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,5.662175000004326,5.662543744314035,5.818595242377407,133.6500252449514,7.773373896524185
FeBiO3,1.279099999999999,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,5.588111297438877,5.588104960371853,5.647855250082794,125.36629858388716,8.287008783415024
FeBiO3,0.0,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,3.9444496628313055,3.9444496628313055,7.892021,122.78943566765976,8.460920207507165
FeBiO3,0.0,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,5.498973982972612,5.498970037704628,5.498970758351166,116.80742898715596,8.8942255344319
FeBiO3,1.6259,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,5.430644,5.458528411681669,5.524043330056888,132.00542267882287,3.935109620597321
FeBiO3,1.541999999999999,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,5.4363251300002045,5.676451360007656,7.796731880011744,240.5996233544685,8.636020314780833
FeBiO3,1.1601,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,5.136741822521354,5.136741391616576,5.136741334652738,119.2804837913782,4.354910310918767
FeBiO3,1.7789,1.035,0.8525,1.26,2.02,1.83,3.44,0.94236213,0.15323635,1.461112979,0.7683101361699992,0.6765873015873016,5.427758962452644,5.427758962452644,5.42775796755981,128.43770899214786,4.044418207321099
FeCO3,0.0,0.8525,0.3,1.26,1.83,2.55,3.44,0.15323635,1.262122611,1.461112979,0.9576850542197076,0.238095238095238,5.679365807935329,5.679365930467997,5.67936025914306,95.4533447182052,4.030868222290347
FeCO3,1.4102,0.8525,0.3,1.26,1.83,2.55,3.44,0.15323635,1.262122611,1.461112979,0.9576850542197076,0.238095238095238,6.142323900936111,5.11757162177922,5.117571497591509,114.26100286432916,3.367376832783398
FeGeO3,1.9617,0.8525,0.77,1.26,1.83,2.01,3.44,0.15323635,1.232676413,1.461112979,0.7359550170358343,0.6111111111111112,6.687314112384484,6.687314112384484,5.175052625489379,225.78413030477276,5.191813043777707
FeGeS3,0.035699999999999,0.8525,0.77,0.88,1.83,2.01,2.58,0.15323635,1.232676413,2.07710426,0.7425742574257426,0.875,6.0410533431421545,7.7178370706924095,7.717836920919811,353.9585927417773,4.216198449583818
FeNCl3,0.0,0.8525,0.63,0.7799999999999999,1.83,3.04,3.16,0.15323635,-0.07,3.61272528,0.8188128843279464,0.8076923076923078,6.843882283620679,6.843882283620679,5.564048,225.69739659283852,2.592894341894389
FeNCl3,0.0,0.8525,0.63,0.7799999999999999,1.83,3.04,3.16,0.15323635,-0.07,3.61272528,0.8188128843279464,0.8076923076923078,5.609413,8.440726742717418,8.440726742717418,346.10486539244994,1.6908444842065231
FeNiO3,0.0,0.8525,0.74,1.26,1.83,1.91,3.44,0.15323635,1.1571612,1.461112979,0.746994342291372,0.5873015873015873,5.051717697700555,5.431569312275137,5.051735002974225,101.26706381606004,5.330427562165263
FeNiO3,0.384199999999999,0.8525,0.74,1.26,1.83,1.91,3.44,0.15323635,1.1571612,1.461112979,0.746994342291372,0.5873015873015873,5.055914763796755,5.451279583340961,5.055900000072193,101.91843447621244,5.296360279461146
FePS3,0.428399999999999,0.8525,0.55,0.88,1.83,2.19,2.58,0.15323635,0.74660911,2.07710426,0.8568164508758568,0.625,5.860704071524086,7.918623163264558,10.118141076146546,418.6342028677243,2.903742689389936
FePS3,0.5072,0.8525,0.55,0.88,1.83,2.19,2.58,0.15323635,0.74660911,2.07710426,0.8568164508758568,0.625,5.874893186612032,10.33324698121566,7.677210002562677,448.2152559872241,2.712103146574706
