formula,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,a,b,c,volume,density
CsNiCl3,1.81,0.74,0.7799999999999999,0.79,1.91,3.16,0.471598338,1.1571612,3.61272528,1.2048727389954985,0.9487179487179488,3.04,3.04,3.04,28.094464000000002,17.611377756343437
CsNiF3,1.81,0.74,0.705,0.79,1.91,3.98,0.471598338,1.1571612,3.401189824,1.2307083423419845,1.049645390070922,2.8899999999999997,2.8899999999999997,2.8899999999999997,24.137568999999992,17.102376792806496
CsNiO3,1.81,0.74,1.26,0.79,1.91,3.44,0.471598338,1.1571612,1.461112979,1.0854089091213506,0.5873015873015873,4.0,4.0,4.0,64.0,6.2167119494146466
CsNiS3,1.81,0.74,0.88,0.79,1.91,2.58,0.471598338,1.1571612,2.07710426,1.1741464453035881,0.8409090909090909,3.24,3.24,3.24,34.012224,14.050951351563022
CsCuI3,1.81,0.82,1.2733333333333334,0.79,1.9,2.66,0.471598338,1.235784,3.059046537,1.041518746174453,0.643979057591623,4.1866666666666665,4.1866666666666665,4.1866666666666665,73.38463762962962,13.06032480882372
CsCuBr3,1.81,0.82,0.8825000000000001,0.79,1.9,2.96,0.471598338,1.235784,3.3635883,1.1182878169426014,0.9291784702549574,3.4050000000000002,3.4050000000000002,3.4050000000000002,39.477655125000005,18.346666702395943
CsCuCl3,1.81,0.82,0.7799999999999999,0.79,1.9,3.16,0.471598338,1.235784,3.61272528,1.1446291020457238,1.0512820512820513,3.1999999999999997,3.1999999999999997,3.1999999999999997,32.767999999999994,15.345469317377624
CsCuF3,1.81,0.82,0.705,0.79,1.9,3.98,0.471598338,1.235784,3.401189824,1.1661465932355193,1.1631205673758864,3.05,3.05,3.05,28.372624999999996,14.833591186088846
CsCuO3,1.81,0.82,1.26,0.79,1.9,3.44,0.471598338,1.235784,1.461112979,1.0436624126166831,0.6507936507936507,4.16,4.16,4.16,71.991296,5.638566153724693
CsCuS3,1.81,0.82,0.88,0.79,1.9,2.58,0.471598338,1.235784,2.07710426,1.1188924949363603,0.9318181818181818,3.4,3.4,3.4,39.303999999999995,12.364192576030504
CsZrI3,1.81,0.86,1.2733333333333334,0.79,1.33,2.66,0.471598338,0.433289,3.059046537,1.021990269683682,0.675392670157068,4.266666666666667,4.266666666666667,4.266666666666667,77.6722962962963,12.931105759800253
CsZrBr3,1.81,0.86,0.8825000000000001,0.79,1.33,2.96,0.471598338,0.433289,3.3635883,1.092616934487678,0.9745042492917846,3.4850000000000003,3.4850000000000003,3.4850000000000003,42.32610912500001,18.197865839473533
CsZrCl3,1.81,0.86,0.7799999999999999,0.79,1.33,3.16,0.471598338,0.433289,3.61272528,1.1167113190689986,1.1025641025641026,3.28,3.28,3.28,35.28755199999999,15.552277845314645
CsZrF3,1.81,0.86,0.705,0.79,1.33,3.98,0.471598338,0.433289,3.401189824,1.13634092951065,1.2198581560283688,3.13,3.13,3.13,30.664296999999998,15.223874029114786
CsZrO3,1.81,0.86,1.26,0.79,1.33,3.44,0.471598338,0.433289,1.461112979,1.023970668982406,0.6825396825396826,4.24,4.24,4.24,76.225024,5.928357065279958
CsZrS3,1.81,0.86,0.88,0.79,1.33,2.58,0.471598338,0.433289,2.07710426,1.0931708283860992,0.9772727272727273,3.48,3.48,3.48,42.144192,12.621518514377055
CsBiI3,1.81,1.035,1.2733333333333334,0.79,2.02,2.66,0.471598338,0.94236213,3.059046537,0.9445108629567601,0.8128272251308899,4.616666666666667,4.616666666666667,4.616666666666667,98.397837962963,12.19470240457801
CsBiBr3,1.81,1.035,0.8825000000000001,0.79,2.02,2.96,0.471598338,0.94236213,3.3635883,0.9928996132176161,1.1728045325779035,3.835,3.835,3.835,56.402207874999995,17.12323976221542
CsBiCl3,1.81,1.035,0.7799999999999999,0.79,2.02,3.16,0.471598338,0.94236213,3.61272528,1.009039428800638,1.3269230769230769,3.63,3.63,3.63,47.832147,15.561615630242597
CsBiF3,1.81,1.035,0.705,0.79,2.02,3.98,0.471598338,0.94236213,3.401189824,1.0220537670598662,1.4680851063829787,3.4799999999999995,3.4799999999999995,3.4799999999999995,42.14419199999998,15.71682921142813
CsBiO3,1.81,1.035,1.26,0.79,2.02,3.44,0.471598338,0.94236213,1.461112979,0.9458901168813513,0.8214285714285714,4.59,4.59,4.59,96.70257899999999,6.695093755253493
CsBiS3,1.81,1.035,0.88,0.79,2.02,2.58,0.471598338,0.94236213,2.07710426,0.9932727109095627,1.1761363636363635,3.83,3.83,3.83,56.181887,12.94843252238456
RbPbI3,1.66,1.1225,1.2733333333333334,0.82,2.33,2.66,0.48591621,0.3567212,3.059046537,0.8657446503570946,0.881544502617801,4.791666666666667,4.791666666666667,4.791666666666667,110.01699942129632,10.163901476662772
RbPbBr3,1.66,1.1225,0.8825000000000001,0.82,2.33,2.96,0.48591621,0.3567212,3.3635883,0.8966678260183526,1.271954674220963,4.01,4.01,4.01,64.48120099999998,13.710323420090125
RbPbCl3,1.66,1.1225,0.7799999999999999,0.82,2.33,3.16,0.48591621,0.3567212,3.61272528,0.9068807075401714,1.4391025641025643,3.8049999999999997,3.8049999999999997,3.8049999999999997,55.08888512499999,12.028108329722903
RbPbF3,1.66,1.1225,0.705,0.82,2.33,3.98,0.48591621,0.3567212,3.401189824,0.9150793638884731,1.592198581560284,3.6550000000000002,3.6550000000000002,3.6550000000000002,48.82723637500001,11.891778087174902
RbPbO3,1.66,1.1225,1.26,0.82,2.33,3.44,0.48591621,0.3567212,1.461112979,0.8666324453576992,0.8908730158730159,4.765000000000001,4.765000000000001,4.765000000000001,108.19039712500003,5.2287674273910865
RbPbS3,1.66,1.1225,0.88,0.82,2.33,2.58,0.48591621,0.3567212,2.07710426,0.896904481505034,1.2755681818181819,4.005,4.005,4.005,64.24030012499999,10.051898313163951
RbSnI3,1.66,0.83,1.2733333333333334,0.82,1.96,2.66,0.48591621,1.1120702,3.059046537,0.9861394095787034,0.6518324607329842,4.206666666666667,4.206666666666667,4.206666666666667,74.44136029629631,13.047281810964876
RbSnBr3,1.66,0.83,0.8825000000000001,0.82,1.96,2.96,0.48591621,1.1120702,3.3635883,1.0498213087105384,0.9405099150141641,3.425,3.425,3.425,40.177390624999994,18.34647726147764
RbSnCl3,1.66,0.83,0.7799999999999999,0.82,1.96,3.16,0.48591621,1.1120702,3.61272528,1.0716400907423453,1.064102564102564,3.2199999999999998,3.2199999999999998,3.2199999999999998,33.386247999999995,15.44559728150313
RbSnF3,1.66,0.83,0.705,0.82,1.96,3.98,0.48591621,1.1120702,3.401189824,1.089451164499143,1.177304964539007,3.07,3.07,3.07,28.934442999999995,14.988991593263547
RbSnO3,1.66,0.83,1.26,0.82,1.96,3.44,0.48591621,1.1120702,1.461112979,0.9879195220405353,0.6587301587301587,4.18,4.18,4.18,73.03463199999999,5.733689296126465
RbSnS3,1.66,0.83,0.88,0.82,1.96,2.58,0.48591621,1.1120702,2.07710426,1.0503223533414214,0.9431818181818181,3.42,3.42,3.42,40.001687999999994,12.469284490316065
RbGeI3,1.66,0.77,1.2733333333333334,0.82,2.01,2.66,0.48591621,1.232676413,3.059046537,1.0150961948518138,0.6047120418848168,4.086666666666667,4.086666666666667,4.086666666666667,68.2507842962963,13.109806611314015
RbGeBr3,1.66,0.77,0.8825000000000001,0.82,2.01,2.96,0.48591621,1.232676413,3.3635883,1.0879388751387575,0.8725212464589235,3.305,3.305,3.305,36.100597625000006,18.299164113759446
RbGeCl3,1.66,0.77,0.7799999999999999,0.82,2.01,3.16,0.48591621,1.232676413,3.61272528,1.1131229329646295,0.9871794871794873,3.0999999999999996,3.0999999999999996,3.0999999999999996,29.79099999999999,14.741623925547703
RbGeF3,1.66,0.77,0.705,0.82,2.01,3.98,0.48591621,1.232676413,3.401189824,1.1337678220380911,1.0921985815602837,2.95,2.95,2.95,25.672375000000006,13.913605574099213
RbGeO3,1.66,0.77,1.26,0.82,2.01,3.44,0.48591621,1.232676413,1.461112979,1.0171191138249844,0.6111111111111112,4.0600000000000005,4.0600000000000005,4.0600000000000005,66.92341600000003,5.114130228536708
RbGeS3,1.66,0.77,0.88,0.82,2.01,2.58,0.48591621,1.232676413,2.07710426,1.0885158934629278,0.875,3.3,3.3,3.3,35.937,11.750830753331227
RbTiI3,1.66,0.8516666666666667,1.2733333333333334,0.82,1.54,2.66,0.48591621,0.075545,3.059046537,0.9760846548143715,0.668848167539267,4.25,4.25,4.25,76.765625,11.119782941210948
RbTiBr3,1.66,0.8516666666666667,0.8825000000000001,0.82,1.54,2.96,0.48591621,0.075545,3.3635883,1.036704848342218,0.9650613786591123,3.4683333333333337,3.4683333333333337,3.4683333333333337,41.721747412037054,14.847730575095502
RbTiCl3,1.66,0.8516666666666667,0.7799999999999999,0.82,1.54,3.16,0.48591621,0.075545,3.61272528,1.0574099363198217,1.091880341880342,3.263333333333333,3.263333333333333,3.263333333333333,34.7523607037037,11.45332905326965
RbTiF3,1.66,0.8516666666666667,0.705,0.82,1.54,3.98,0.48591621,0.075545,3.401189824,1.0742874973273133,1.2080378250591017,3.1133333333333333,3.1133333333333333,3.1133333333333333,30.1770557037037,10.473447348709355
RbTiO3,1.66,0.8516666666666667,1.26,0.82,1.54,3.44,0.48591621,0.075545,1.461112979,0.9777830155002614,0.6759259259259259,4.223333333333334,4.223333333333334,4.223333333333334,75.32967270370372,3.9973301105180172
RbTiS3,1.66,0.8516666666666667,0.88,0.82,1.54,2.58,0.48591621,0.075545,2.07710426,1.0371806877076981,0.9678030303030303,3.4633333333333334,3.4633333333333334,3.4633333333333334,41.54156737037037,9.175198074152751
RbZnI3,1.66,0.88,1.2733333333333334,0.82,1.65,2.66,0.48591621,-0.62,3.059046537,0.9632414356720772,0.6910994764397905,4.306666666666667,4.306666666666667,4.306666666666667,79.87737362962963,11.05127653082041
RbZnBr3,1.66,0.88,0.8825000000000001,0.82,1.65,2.96,0.48591621,-0.62,3.3635883,1.0200391439244236,0.9971671388101983,3.5250000000000004,3.5250000000000004,3.5250000000000004,43.800328125000014,14.808179519463732
RbZnCl3,1.66,0.88,0.7799999999999999,0.82,1.65,3.16,0.48591621,-0.62,3.61272528,1.0393617747561301,1.1282051282051284,3.32,3.32,3.32,36.594367999999996,11.672836642724324
RbZnF3,1.66,0.88,0.705,0.82,1.65,3.98,0.48591621,-0.62,3.401189824,1.055083619877719,1.24822695035461,3.17,3.17,3.17,31.855013,10.83621159539669
RbZnO3,1.66,0.88,1.26,0.82,1.65,3.44,0.48591621,-0.62,1.461112979,0.9648372902171581,0.6984126984126984,4.28,4.28,4.28,78.402752,4.212191762149934
RbZnS3,1.66,0.88,0.88,0.82,1.65,2.58,0.48591621,-0.62,2.07710426,1.0204836501214947,1.0,3.52,3.52,3.52,43.614208,9.407071340701894
RbMnI3,1.66,0.8775,1.2733333333333334,0.82,1.55,2.66,0.48591621,-0.52,3.059046537,0.9643610498940904,0.6891361256544501,4.301666666666667,4.301666666666667,4.301666666666667,79.59948583796297,10.871415803253427
RbMnBr3,1.66,0.8775,0.8825000000000001,0.82,1.55,2.96,0.48591621,-0.52,3.3635883,1.0214880631629528,0.9943342776203965,3.52,3.52,3.52,43.614208,14.4726985669302
RbMnCl3,1.66,0.8775,0.7799999999999999,0.82,1.55,3.16,0.48591621,-0.52,3.61272528,1.0409294395747668,1.125,3.3149999999999995,3.3149999999999995,3.3149999999999995,36.42928087499998,11.24843075675228
RbMnF3,1.66,0.8775,0.705,0.82,1.55,3.98,0.48591621,-0.52,3.401189824,1.0567504186452983,1.2446808510638299,3.165,3.165,3.165,31.704517125000002,10.339215187624195
RbMnO3,1.66,0.8775,1.26,0.82,1.55,3.44,0.48591621,-0.52,1.461112979,0.9659657548840789,0.6964285714285714,4.275,4.275,4.275,78.12829687500002,4.00443376281218
RbMnS3,1.66,0.8775,0.88,0.82,1.55,2.58,0.48591621,-0.52,2.07710426,1.0219352627105722,0.9971590909090908,3.5149999999999997,3.5149999999999997,3.5149999999999997,43.42861587499999,9.046895046990498
RbFeI3,1.66,0.8525,1.2733333333333334,0.82,1.83,2.66,0.48591621,0.15323635,3.059046537,0.9757020265686582,0.6695026178010471,4.251666666666667,4.251666666666667,4.251666666666667,76.85597292129631,11.279086643916916
RbFeBr3,1.66,0.8525,0.8825000000000001,0.82,1.83,2.96,0.48591621,0.15323635,3.3635883,1.0362069113353296,0.9660056657223796,3.47,3.47,3.47,41.781923000000006,15.14342350952949
RbFeCl3,1.66,0.8525,0.7799999999999999,0.82,1.83,3.16,0.48591621,0.15323635,3.61272528,1.0568701660613635,1.092948717948718,3.2649999999999997,3.2649999999999997,3.2649999999999997,34.80563462499999,11.816429072017616
RbFeF3,1.66,0.8525,0.705,0.82,1.83,3.98,0.48591621,0.15323635,3.401189824,1.0737127046588664,1.2092198581560285,3.115,3.115,3.115,30.225545875000005,10.8949527578134
RbFeO3,1.66,0.8525,1.26,0.82,1.83,3.44,0.48591621,0.15323635,1.461112979,0.9773973022791568,0.6765873015873016,4.225,4.225,4.225,75.41889062499997,4.1682615143799575
RbFeS3,1.66,0.8525,0.88,0.82,1.83,2.58,0.48591621,0.15323635,2.07710426,1.0366818032980263,0.96875,3.465,3.465,3.465,41.601569624999996,9.480416311800298
RbCoI3,1.66,0.7683333333333334,1.2733333333333334,0.82,1.88,2.66,0.48591621,0.66225547,3.059046537,1.0159248448067946,0.6034031413612566,4.083333333333334,4.083333333333334,4.083333333333334,68.08391203703707,12.807627233831807
RbCoBr3,1.66,0.7683333333333334,0.8825000000000001,0.82,1.88,2.96,0.48591621,0.66225547,3.3635883,1.0890372485614115,0.8706326723323891,3.3016666666666667,3.3016666666666667,3.3016666666666667,35.991477504629636,17.722238362096558
RbCoCl3,1.66,0.7683333333333334,0.7799999999999999,0.82,1.88,3.16,0.48591621,0.66225547,3.61272528,1.1143211277256249,0.9850427350427353,3.0966666666666667,3.0966666666666667,3.0966666666666667,29.695003296296296,14.022780095610926
RbCoF3,1.66,0.7683333333333334,0.705,0.82,1.88,3.98,0.48591621,0.66225547,3.401189824,1.135050364823202,1.0898345153664304,2.9466666666666668,2.9466666666666668,2.9466666666666668,25.5854482962963,13.07126139920677
RbCoO3,1.66,0.7683333333333334,1.26,0.82,1.88,3.44,0.48591621,0.66225547,1.461112979,1.0179548731625565,0.6097883597883599,4.056666666666667,4.056666666666667,4.056666666666667,66.7587152962963,4.7857998186594175
RbCoS3,1.66,0.7683333333333334,0.88,0.82,1.88,2.58,0.48591621,0.66225547,2.07710426,1.0896165162065705,0.8731060606060607,3.296666666666667,3.296666666666667,3.296666666666667,35.82820996296297,11.15122379800402
RbNiI3,1.66,0.74,1.2733333333333334,0.82,1.91,2.66,0.48591621,1.1571612,3.059046537,1.0302218004042414,0.581151832460733,4.026666666666667,4.026666666666667,4.026666666666667,65.28855229629633,13.349892700374822
RbNiBr3,1.66,0.74,0.8825000000000001,0.82,1.91,2.96,0.48591621,1.1571612,3.3635883,1.1080548481767623,0.838526912181303,3.245,3.245,3.245,34.169931125000005,18.655330112787393
RbNiCl3,1.66,0.74,0.7799999999999999,0.82,1.91,3.16,0.48591621,1.1571612,3.61272528,1.1350924645362996,0.9487179487179488,3.04,3.04,3.04,28.094464000000002,14.807483171396528
RbNiF3,1.66,0.74,0.705,0.82,1.91,3.98,0.48591621,1.1571612,3.401189824,1.1573062543295398,1.049645390070922,2.8899999999999997,2.8899999999999997,2.8899999999999997,24.137568999999992,13.838837060342723
RbNiO3,1.66,0.74,1.26,0.82,1.91,3.44,0.48591621,1.1571612,1.461112979,1.0323759005323594,0.5873015873015873,4.0,4.0,4.0,64.0,4.985869520092993
RbNiS3,1.66,0.74,0.88,0.82,1.91,2.58,0.48591621,1.1571612,2.07710426,1.1086735951937225,0.8409090909090909,3.24,3.24,3.24,34.012224,11.734904171684816
RbCuI3,1.66,0.82,1.2733333333333334,0.82,1.9,2.66,0.48591621,1.235784,3.059046537,0.990850266630831,0.643979057591623,4.1866666666666665,4.1866666666666665,4.1866666666666665,73.38463762962962,11.986886034428515
RbCuBr3,1.66,0.82,0.8825000000000001,0.82,1.9,2.96,0.48591621,1.235784,3.3635883,1.0559876600098659,0.9291784702549574,3.4050000000000002,3.4050000000000002,3.4050000000000002,39.477655125000005,16.351261574427724
RbCuCl3,1.66,0.82,0.7799999999999999,0.82,1.9,3.16,0.48591621,1.235784,3.61272528,1.078337841309485,1.0512820512820513,3.1999999999999997,3.1999999999999997,3.1999999999999997,32.767999999999994,12.94148019760877
RbCuF3,1.66,0.82,0.705,0.82,1.9,3.98,0.48591621,1.235784,3.401189824,1.0965951065614326,1.1631205673758864,3.05,3.05,3.05,28.372624999999996,12.057185567060438
RbCuO3,1.66,0.82,1.26,0.82,1.9,3.44,0.48591621,1.235784,1.461112979,0.9926691351272685,0.6507936507936507,4.16,4.16,4.16,71.991296,4.54435171596008
RbCuS3,1.66,0.82,0.88,0.82,1.9,2.58,0.48591621,1.235784,2.07710426,1.0565007201257828,0.9318181818181818,3.4,3.4,3.4,39.303999999999995,10.359971237831191
RbZrI3,1.66,0.86,1.2733333333333334,0.82,1.33,2.66,0.48591621,0.433289,3.059046537,0.9722718241315029,0.675392670157068,4.266666666666667,4.266666666666667,4.266666666666667,77.6722962962963,11.916922849897768
RbZrBr3,1.66,0.86,0.8825000000000001,0.82,1.33,2.96,0.48591621,0.433289,3.3635883,1.0317469102822363,0.9745042492917846,3.4850000000000003,3.4850000000000003,3.4850000000000003,42.32610912500001,16.336747085468858
RbZrCl3,1.66,0.86,0.7799999999999999,0.82,1.33,3.16,0.48591621,0.433289,3.61272528,1.052036918350717,1.1025641025641026,3.28,3.28,3.28,35.28755199999999,13.3199349648398
RbZrF3,1.66,0.86,0.705,0.82,1.33,3.98,0.48591621,0.433289,3.401189824,1.0685671166173705,1.2198581560283688,3.13,3.13,3.13,30.664296999999998,12.654960889622762
RbZrO3,1.66,0.86,1.26,0.82,1.33,3.44,0.48591621,0.433289,1.461112979,0.9739395288041125,0.6825396825396826,4.24,4.24,4.24,76.225024,4.894918027247175
RbZrS3,1.66,0.86,0.88,0.82,1.33,2.58,0.48591621,0.433289,2.07710426,1.032213347249328,0.9772727272727273,3.48,3.48,3.48,42.144192,10.752366165304
RbBiI3,1.66,1.035,1.2733333333333334,0.82,2.02,2.66,0.48591621,0.94236213,3.059046537,0.8985616858399449,0.8128272251308899,4.616666666666667,4.616666666666667,4.616666666666667,98.397837962963,11.39413689310573
RbBiBr3,1.66,1.035,0.8825000000000001,0.82,2.02,2.96,0.48591621,0.94236213,3.3635883,0.9375848715341836,1.1728045325779035,3.835,3.835,3.835,56.402207874999995,15.726593807305878
RbBiCl3,1.66,1.035,0.7799999999999999,0.82,2.02,3.16,0.48591621,0.94236213,3.61272528,0.9506008518430721,1.3269230769230769,3.63,3.63,3.63,47.832147,13.914733346731762
RbBiF3,1.66,1.035,0.705,0.82,2.02,3.98,0.48591621,0.94236213,3.401189824,0.9610962859230947,1.4680851063829787,3.4799999999999995,3.4799999999999995,3.4799999999999995,42.14419199999998,13.847676862355073
RbBiO3,1.66,1.035,1.26,0.82,2.02,3.44,0.48591621,0.94236213,1.461112979,0.8996739873920343,0.8214285714285714,4.59,4.59,4.59,96.70257899999999,5.880493810855051
RbBiS3,1.66,1.035,0.88,0.82,2.02,2.58,0.48591621,0.94236213,2.07710426,0.9378857567696243,1.1761363636363635,3.83,3.83,3.83,56.181887,11.546309530741615
KPbI3,1.52,1.1225,1.2733333333333334,0.82,2.33,2.66,0.50145913,0.3567212,3.059046537,0.8244250193173241,0.881544502617801,4.791666666666667,4.791666666666667,4.791666666666667,110.01699942129632,9.464008128700012
KPbBr3,1.52,1.1225,0.8825000000000001,0.82,2.33,2.96,0.50145913,0.3567212,3.3635883,0.8472937864342546,1.271954674220963,4.01,4.01,4.01,64.48120099999998,12.51617435239847
